Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
EL,Land use indicators,84,Greece,7209,Share in Land area,6646,Forest land,2015,2015,%,31.45,Fc,Calculated data
EL,Land use indicators,84,Greece,7209,Share in Land area,6646,Forest land,2016,2016,%,31.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1961,1961,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1962,1962,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1963,1963,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1964,1964,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1965,1965,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1966,1966,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1967,1967,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1968,1968,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1969,1969,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1970,1970,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1971,1971,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1972,1972,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1973,1973,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1974,1974,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1975,1975,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1976,1976,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1977,1977,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1978,1978,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1979,1979,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1980,1980,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1981,1981,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1982,1982,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1983,1983,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1984,1984,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1985,1985,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1986,1986,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1987,1987,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1988,1988,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1989,1989,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1990,1990,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1991,1991,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1992,1992,%,0.69,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1993,1993,%,0.7,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1994,1994,%,0.7,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1995,1995,%,0.7,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1996,1996,%,0.7,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1997,1997,%,0.58,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1998,1998,%,0.58,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,1999,1999,%,0.58,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,2000,2000,%,0.58,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,2001,2001,%,0.58,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,2002,2002,%,0.59,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,2003,2003,%,0.59,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,2004,2004,%,0.59,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,2005,2005,%,0.59,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,2006,2006,%,0.59,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,2007,2007,%,0.59,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,2008,2008,%,0.59,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,2009,2009,%,0.59,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,2010,2010,%,0.59,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,2011,2011,%,0.59,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,2012,2012,%,0.59,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,2013,2013,%,0.59,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,2014,2014,%,0.59,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,2015,2015,%,0.59,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6610,Agricultural land,2016,2016,%,0.59,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6646,Forest land,1990,1990,%,0,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6646,Forest land,1991,1991,%,0,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6646,Forest land,1992,1992,%,0,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6646,Forest land,1993,1993,%,0,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6646,Forest land,1994,1994,%,0,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6646,Forest land,1995,1995,%,0,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6646,Forest land,1996,1996,%,0,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6646,Forest land,1997,1997,%,0,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6646,Forest land,1998,1998,%,0,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6646,Forest land,1999,1999,%,0,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6646,Forest land,2000,2000,%,0,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6646,Forest land,2001,2001,%,0,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6646,Forest land,2002,2002,%,0,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6646,Forest land,2003,2003,%,0,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6646,Forest land,2004,2004,%,0,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6646,Forest land,2005,2005,%,0,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6646,Forest land,2006,2006,%,0,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6646,Forest land,2007,2007,%,0,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6646,Forest land,2008,2008,%,0,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6646,Forest land,2009,2009,%,0,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6646,Forest land,2010,2010,%,0,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6646,Forest land,2011,2011,%,0,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6646,Forest land,2012,2012,%,0,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6646,Forest land,2013,2013,%,0,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6646,Forest land,2014,2014,%,0,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6646,Forest land,2015,2015,%,0,Fc,Calculated data
EL,Land use indicators,85,Greenland,7209,Share in Land area,6646,Forest land,2016,2016,%,0,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1961,1961,%,64.71,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1962,1962,%,64.71,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1963,1963,%,64.71,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1964,1964,%,64.71,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1965,1965,%,64.71,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1966,1966,%,64.71,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1967,1967,%,64.71,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1968,1968,%,64.71,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1969,1969,%,64.71,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1970,1970,%,64.71,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1971,1971,%,64.71,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1972,1972,%,58.82,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1973,1973,%,58.82,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1974,1974,%,58.82,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1975,1975,%,58.82,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1976,1976,%,58.82,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1977,1977,%,58.82,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1978,1978,%,55.88,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1979,1979,%,55.88,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1980,1980,%,47.06,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1981,1981,%,47.06,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1982,1982,%,47.06,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1983,1983,%,47.06,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1984,1984,%,47.06,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1985,1985,%,41.18,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1986,1986,%,41.18,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1987,1987,%,38.24,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1988,1988,%,38.24,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1989,1989,%,38.24,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1990,1990,%,38.24,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1991,1991,%,35.29,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1992,1992,%,35.29,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1993,1993,%,35.29,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1994,1994,%,35.29,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1995,1995,%,32.35,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1996,1996,%,32.35,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1997,1997,%,32.35,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1998,1998,%,32.35,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,1999,1999,%,35.29,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,2000,2000,%,35.29,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,2001,2001,%,38.24,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,2002,2002,%,38.24,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,2003,2003,%,35.29,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,2004,2004,%,35.29,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,2005,2005,%,20.59,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,2006,2006,%,20.59,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,2007,2007,%,20.59,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,2008,2008,%,20.59,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,2009,2009,%,23.53,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,2010,2010,%,23.53,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,2011,2011,%,23.53,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,2012,2012,%,23.53,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,2013,2013,%,23.53,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,2014,2014,%,23.53,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,2015,2015,%,23.53,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6610,Agricultural land,2016,2016,%,23.53,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6646,Forest land,1990,1990,%,49.97,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6646,Forest land,1991,1991,%,49.97,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6646,Forest land,1992,1992,%,49.97,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6646,Forest land,1993,1993,%,49.97,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6646,Forest land,1994,1994,%,49.97,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6646,Forest land,1995,1995,%,49.97,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6646,Forest land,1996,1996,%,49.97,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6646,Forest land,1997,1997,%,49.97,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6646,Forest land,1998,1998,%,49.97,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6646,Forest land,1999,1999,%,49.97,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6646,Forest land,2000,2000,%,49.97,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6646,Forest land,2001,2001,%,49.97,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6646,Forest land,2002,2002,%,49.97,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6646,Forest land,2003,2003,%,49.97,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6646,Forest land,2004,2004,%,49.97,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6646,Forest land,2005,2005,%,49.97,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6646,Forest land,2006,2006,%,49.97,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6646,Forest land,2007,2007,%,49.97,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6646,Forest land,2008,2008,%,49.97,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6646,Forest land,2009,2009,%,49.97,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6646,Forest land,2010,2010,%,49.97,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6646,Forest land,2011,2011,%,49.97,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6646,Forest land,2012,2012,%,49.97,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6646,Forest land,2013,2013,%,49.97,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6646,Forest land,2014,2014,%,49.97,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6646,Forest land,2015,2015,%,49.97,Fc,Calculated data
EL,Land use indicators,86,Grenada,7209,Share in Land area,6646,Forest land,2016,2016,%,49.97,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1961,1961,%,34.32,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1962,1962,%,34.32,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1963,1963,%,33.73,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1964,1964,%,35.5,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1965,1965,%,35.5,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1966,1966,%,36.69,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1967,1967,%,36.09,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1968,1968,%,36.09,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1969,1969,%,36.09,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1970,1970,%,37.28,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1971,1971,%,37.28,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1972,1972,%,37.28,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1973,1973,%,36.09,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1974,1974,%,32.54,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1975,1975,%,34.91,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1976,1976,%,35.5,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1977,1977,%,35.5,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1978,1978,%,35.5,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1979,1979,%,35.5,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1980,1980,%,35.5,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1981,1981,%,34.91,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1982,1982,%,33.14,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1983,1983,%,31.95,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1984,1984,%,34.32,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1985,1985,%,34.32,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1986,1986,%,35.5,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1987,1987,%,34.32,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1988,1988,%,33.14,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1989,1989,%,33.14,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1990,1990,%,31.36,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1991,1991,%,31.36,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1992,1992,%,31.36,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1993,1993,%,31.36,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1994,1994,%,30.77,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1995,1995,%,31.36,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1996,1996,%,29.59,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1997,1997,%,29.59,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1998,1998,%,30.18,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,1999,1999,%,29.59,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,2000,2000,%,28.99,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,2001,2001,%,28.4,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,2002,2002,%,27.81,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,2003,2003,%,27.22,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,2004,2004,%,26.63,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,2005,2005,%,26.04,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,2006,2006,%,26.04,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,2007,2007,%,35.38,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,2008,2008,%,35.44,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,2009,2009,%,35.33,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,2010,2010,%,34.85,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,2011,2011,%,34.2,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,2012,2012,%,33.02,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,2013,2013,%,32.43,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,2014,2014,%,31.3,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,2015,2015,%,31.18,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6610,Agricultural land,2016,2016,%,30.83,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6646,Forest land,1990,1990,%,44.01,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6646,Forest land,1991,1991,%,43.99,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6646,Forest land,1992,1992,%,43.99,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6646,Forest land,1993,1993,%,43.98,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6646,Forest land,1994,1994,%,43.96,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6646,Forest land,1995,1995,%,43.96,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6646,Forest land,1996,1996,%,43.95,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6646,Forest land,1997,1997,%,43.93,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6646,Forest land,1998,1998,%,43.93,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6646,Forest land,1999,1999,%,43.92,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6646,Forest land,2000,2000,%,43.91,Fc,Calculated data
EL,Land use indicators,87,Guadeloupe,7209,Share in Land area,6646,Forest land,2001,2001,%,43.89,Fc,Calculated data
